signal_time,confirmation_time,entry_time,trading_session,side,box_high,box_low,atr,timeframe,compression_method,time_window,entry_price,exit_time,exit_price,exit_reason,invalidation_time,opposite_box_stop,hard_cap_stop,stop_price,target_price,gross_pnl,net_pnl,stress_pnl,risk_dollars,mfe,mae,same_bar_ambiguity,target_hit,stop_hit,time_stop,stop_failure_bucket,candidate_id,compression_lookback,compression_threshold,entry_start,entry_end,is_primary_eligible,entry_model,exit_model,direction_mode,target_r,atr_cap_multiple,buffer_ticks,max_trades_per_day,min_minutes_between_entries,time_stop_minutes,instrument,family,split
2025-11-13 11:30:00-05:00,2025-11-13 11:30:00-05:00,2025-11-13 11:45:00-05:00,2025-11-13,short,25501.5,25180.75,122.33333333333333,15,range_percentile,core_midday,25176.0,2025-11-13 12:00:00-05:00,25192.75,invalidation_exit,2025-11-13 11:45:00-05:00,25502.0,25298.3333,25298.3333,24931.3333,-33.5,-36.24,-37.24,244.67,26.5,90.5,0,0,0,0,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,discovery
2025-11-13 12:45:00-05:00,2025-11-13 12:45:00-05:00,2025-11-13 13:00:00-05:00,2025-11-13,short,25497.0,25151.0,91.54166666666667,15,range_percentile,core_midday,25136.75,2025-11-13 13:15:00-05:00,25152.25,invalidation_exit,2025-11-13 13:00:00-05:00,25497.5,25228.2917,25228.2917,24953.6667,-31.0,-33.74,-34.74,183.08,45.5,56.0,0,0,0,0,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,discovery
2026-01-14 11:45:00-05:00,2026-01-14 11:45:00-05:00,2026-01-14 12:00:00-05:00,2026-01-14,short,25791.25,25469.5,98.45,15,range_percentile,core_midday,25459.75,2026-01-14 12:15:00-05:00,25495.75,invalidation_exit,2026-01-14 12:00:00-05:00,25791.75,25558.2,25558.2,25262.85,-72.0,-74.74,-75.74,196.9,34.0,92.0,0,0,0,0,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,discovery
2026-01-20 13:15:00-05:00,2026-01-20 13:15:00-05:00,2026-01-20 13:30:00-05:00,2026-01-20,short,25430.0,25254.0,61.25,15,range_percentile,core_midday,25247.0,2026-01-20 14:15:00-05:00,25161.5,time_stop,,25430.5,25308.25,25308.25,25124.5,171.0,168.26,167.26,122.5,195.5,19.0,0,0,0,1,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,discovery
2026-02-03 12:00:00-05:00,2026-02-03 12:00:00-05:00,2026-02-03 12:15:00-05:00,2026-02-03,short,25952.5,25465.75,115.81818181818181,15,range_percentile,core_midday,25420.0,2026-02-03 13:00:00-05:00,25333.5,time_stop,,25953.0,25535.8182,25535.8182,25188.3636,173.0,170.26,169.26,231.64,187.5,92.0,0,0,0,1,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,discovery
2026-02-04 11:30:00-05:00,2026-02-04 11:30:00-05:00,2026-02-04 11:45:00-05:00,2026-02-04,short,25386.5,25041.75,138.0,15,range_percentile,core_midday,24978.75,2026-02-04 12:30:00-05:00,24850.5,time_stop,,25387.0,25116.75,25116.75,24702.75,256.5,253.76,252.76,276.0,360.0,157.5,0,0,0,1,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,discovery
2026-03-18 13:00:00-04:00,2026-03-18 13:00:00-04:00,2026-03-18 13:15:00-04:00,2026-03-18,short,24765.0,24594.75,54.520833333333336,15,range_percentile,core_midday,24588.0,2026-03-18 13:30:00-04:00,24613.75,invalidation_exit,2026-03-18 13:15:00-04:00,24765.5,24642.5208,24642.5208,24478.9583,-51.5,-54.24,-55.24,109.04,16.0,59.5,0,0,0,0,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,validation
2026-03-26 13:00:00-04:00,2026-03-26 13:00:00-04:00,2026-03-26 13:15:00-04:00,2026-03-26,short,24241.25,23967.75,60.770833333333336,15,range_percentile,core_midday,23967.25,2026-03-26 14:00:00-04:00,23876.75,time_stop,,24241.75,24028.0208,24028.0208,23845.7083,181.0,178.26,177.26,121.54,231.5,33.0,0,0,0,1,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,validation
2026-03-30 13:00:00-04:00,2026-03-30 13:00:00-04:00,2026-03-30 13:15:00-04:00,2026-03-30,short,23437.75,23262.25,75.97916666666667,15,range_percentile,core_midday,23248.0,2026-03-30 14:00:00-04:00,23193.0,time_stop,,23438.25,23323.9792,23323.9792,23096.0417,110.0,107.26,106.26,151.96,158.0,16.5,0,0,0,1,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,validation
2026-04-06 13:00:00-04:00,2026-04-06 13:00:00-04:00,2026-04-06 13:15:00-04:00,2026-04-06,short,24453.0,24252.5,57.4375,15,range_percentile,core_midday,24226.75,2026-04-06 13:15:00-04:00,24284.1875,stop,,24453.5,24284.1875,24284.1875,24111.875,-114.88,-117.61,-118.61,114.88,18.5,173.5,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,validation
2026-04-10 12:30:00-04:00,2026-04-10 12:30:00-04:00,2026-04-10 12:45:00-04:00,2026-04-10,short,25393.5,25245.25,54.708333333333336,15,range_percentile,core_midday,25227.5,2026-04-10 13:00:00-04:00,25265.25,invalidation_exit,2026-04-10 12:45:00-04:00,25394.0,25282.2083,25282.2083,25118.0833,-75.5,-78.24,-79.24,109.42,4.5,90.0,0,0,0,0,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,validation
2026-04-21 13:00:00-04:00,2026-04-21 13:00:00-04:00,2026-04-21 13:15:00-04:00,2026-04-21,short,26885.0,26662.25,70.29166666666667,15,range_percentile,core_midday,26643.75,2026-04-21 13:30:00-04:00,26714.0417,stop,,26885.5,26714.0417,26714.0417,26503.1667,-140.58,-143.32,-144.32,140.58,87.5,244.0,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,validation
2026-05-12 11:00:00-04:00,2026-05-12 11:00:00-04:00,2026-05-12 11:15:00-04:00,2026-05-12,short,29295.75,28999.5,121.78571428571429,15,range_percentile,core_midday,28966.5,2026-05-12 12:00:00-04:00,28909.5,time_stop,,29296.25,29088.2857,29088.2857,28722.9286,114.0,111.26,110.26,243.57,311.5,6.5,0,0,0,1,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,holdout
2026-05-12 12:30:00-04:00,2026-05-12 12:30:00-04:00,2026-05-12 12:45:00-04:00,2026-05-12,short,29295.75,28810.75,106.5,15,range_percentile,core_midday,28790.75,2026-05-12 13:15:00-04:00,28839.75,invalidation_exit,2026-05-12 13:00:00-04:00,29296.25,28897.25,28897.25,28577.75,-98.0,-100.74,-101.74,213.0,99.0,106.0,0,0,0,0,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,holdout
2026-05-18 11:15:00-04:00,2026-05-18 11:15:00-04:00,2026-05-18 11:30:00-04:00,2026-05-18,short,29357.0,28971.0,154.0,15,range_percentile,core_midday,28960.25,2026-05-18 11:45:00-04:00,28999.75,invalidation_exit,2026-05-18 11:30:00-04:00,29357.5,29114.25,29114.25,28652.25,-79.0,-81.74,-82.74,308.0,37.5,212.5,0,0,0,0,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,holdout
2026-05-18 12:15:00-04:00,2026-05-18 12:15:00-04:00,2026-05-18 12:30:00-04:00,2026-05-18,short,29357.0,28941.5,143.22916666666666,15,range_percentile,core_midday,28878.0,2026-05-18 12:45:00-04:00,29021.2292,stop,,29357.5,29021.2292,29021.2292,28591.5417,-286.46,-289.2,-290.2,286.46,70.0,335.0,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,holdout
2026-06-05 11:00:00-04:00,2026-06-05 11:00:00-04:00,2026-06-05 11:15:00-04:00,2026-06-05,short,30100.75,29758.0,133.78571428571428,15,range_percentile,core_midday,29728.5,2026-06-05 12:00:00-04:00,29593.75,time_stop,,30101.25,29862.2857,29862.2857,29460.9286,269.5,266.76,265.76,267.57,327.0,73.0,0,0,0,1,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,holdout
2026-06-05 12:00:00-04:00,2026-06-05 12:00:00-04:00,2026-06-05 12:15:00-04:00,2026-06-05,short,30100.75,29615.75,116.22727272727273,15,range_percentile,core_midday,29593.0,2026-06-05 13:00:00-04:00,29409.5,time_stop,,30101.25,29709.2273,29709.2273,29360.5455,367.0,364.26,363.26,232.45,433.5,1.0,0,0,0,1,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,holdout
2026-06-09 11:15:00-04:00,2026-06-09 11:15:00-04:00,2026-06-09 11:30:00-04:00,2026-06-09,short,29847.0,29083.75,216.0625,15,range_percentile,core_midday,28861.25,2026-06-09 12:15:00-04:00,28429.125,target,,29847.5,29077.3125,29077.3125,28429.125,864.25,861.51,860.51,432.12,917.5,221.0,0,1,0,0,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,holdout
2026-06-16 11:15:00-04:00,2026-06-16 11:15:00-04:00,2026-06-16 11:30:00-04:00,2026-06-16,short,30580.0,30254.5,109.1875,15,range_percentile,core_midday,30232.25,2026-06-16 12:15:00-04:00,30229.75,time_stop,,30580.5,30341.4375,30341.4375,30013.875,5.0,2.26,1.26,218.38,264.5,71.5,0,0,0,1,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,holdout
2026-07-02 11:00:00-04:00,2026-07-02 11:00:00-04:00,2026-07-02 11:15:00-04:00,2026-07-02,short,30293.0,29730.5,201.42857142857142,15,range_percentile,core_midday,29716.25,2026-07-02 12:00:00-04:00,29647.25,time_stop,,30293.5,29917.6786,29917.6786,29313.3929,138.0,135.26,134.26,402.86,262.5,201.0,0,0,0,1,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,holdout
2026-07-02 12:15:00-04:00,2026-07-02 12:15:00-04:00,2026-07-02 12:30:00-04:00,2026-07-02,short,30293.0,29585.0,168.1875,15,range_percentile,core_midday,29558.25,2026-07-02 13:15:00-04:00,29448.0,time_stop,,30293.5,29726.4375,29726.4375,29221.875,220.5,217.76,216.76,336.38,341.5,10.5,0,0,0,1,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_next_bar_open_close_back_inside_box_invalidation_with_hard_cap,12,0.2,10:30,13:30,True,next_bar_open,close_back_inside_box_invalidation_with_hard_cap,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,holdout
2025-07-29 11:15:00-04:00,2025-07-29 11:30:00-04:00,2025-07-29 11:45:00-04:00,2025-07-29,short,23652.25,23507.25,47.84375,15,range_percentile,core_midday,23458.75,2025-07-29 11:45:00-04:00,23506.5938,stop,,23652.75,23506.5938,23506.5938,23363.0625,-95.69,-98.43,-99.43,95.69,0.0,122.0,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_close_confirm_fill_next_open_capped_opposite_box_stop_time_exit,12,0.2,10:30,13:30,True,close_confirm_fill_next_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,discovery
2025-08-07 11:15:00-04:00,2025-08-07 11:30:00-04:00,2025-08-07 11:45:00-04:00,2025-08-07,short,23671.25,23510.5,69.40625,15,range_percentile,core_midday,23509.0,2025-08-07 12:30:00-04:00,23411.0,time_stop,,23671.75,23578.4062,23578.4062,23370.1875,196.0,193.26,192.26,138.81,201.5,27.0,0,0,0,1,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_close_confirm_fill_next_open_capped_opposite_box_stop_time_exit,12,0.2,10:30,13:30,True,close_confirm_fill_next_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,discovery
2025-08-19 12:30:00-04:00,2025-08-19 12:45:00-04:00,2025-08-19 13:00:00-04:00,2025-08-19,short,23770.75,23514.0,55.395833333333336,15,range_percentile,core_midday,23482.5,2025-08-19 13:45:00-04:00,23506.75,time_stop,,23771.25,23537.8958,23537.8958,23371.7083,-48.5,-51.24,-52.24,110.79,74.5,67.0,0,0,0,1,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_close_confirm_fill_next_open_capped_opposite_box_stop_time_exit,12,0.2,10:30,13:30,True,close_confirm_fill_next_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,discovery
2025-09-23 13:15:00-04:00,2025-09-23 13:30:00-04:00,2025-09-23 13:45:00-04:00,2025-09-23,short,24975.0,24908.75,30.416666666666668,15,range_percentile,core_midday,24803.0,2025-09-23 13:45:00-04:00,24833.4167,stop,,24975.5,24833.4167,24833.4167,24742.1667,-60.83,-63.57,-64.57,60.83,23.5,83.0,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_close_confirm_fill_next_open_capped_opposite_box_stop_time_exit,12,0.2,10:30,13:30,True,close_confirm_fill_next_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,discovery
2025-09-30 13:15:00-04:00,2025-09-30 13:30:00-04:00,2025-09-30 13:45:00-04:00,2025-09-30,short,24864.0,24752.25,48.520833333333336,15,range_percentile,core_midday,24751.0,2025-09-30 14:00:00-04:00,24799.5208,stop,,24864.5,24799.5208,24799.5208,24653.9583,-97.04,-99.78,-100.78,97.04,1.5,121.5,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_close_confirm_fill_next_open_capped_opposite_box_stop_time_exit,12,0.2,10:30,13:30,True,close_confirm_fill_next_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,discovery
2025-10-16 12:15:00-04:00,2025-10-16 12:30:00-04:00,2025-10-16 12:45:00-04:00,2025-10-16,short,25179.75,24933.0,86.58333333333333,15,range_percentile,core_midday,24800.0,2025-10-16 12:45:00-04:00,24886.5833,stop,,25180.25,24886.5833,24886.5833,24626.8333,-173.17,-175.91,-176.91,173.17,137.0,268.0,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_close_confirm_fill_next_open_capped_opposite_box_stop_time_exit,12,0.2,10:30,13:30,True,close_confirm_fill_next_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,discovery
2025-11-07 11:00:00-05:00,2025-11-07 11:15:00-05:00,2025-11-07 11:30:00-05:00,2025-11-07,short,25111.5,24822.0,118.53571428571429,15,range_percentile,core_midday,24795.75,2025-11-07 12:15:00-05:00,24830.75,time_stop,,25112.0,24914.2857,24914.2857,24558.6786,-70.0,-72.74,-73.74,237.07,173.5,134.5,0,0,0,1,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_close_confirm_fill_next_open_capped_opposite_box_stop_time_exit,12,0.2,10:30,13:30,True,close_confirm_fill_next_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,discovery
2025-11-13 13:15:00-05:00,2025-11-13 13:30:00-05:00,2025-11-13 13:45:00-05:00,2025-11-13,short,25497.0,25114.0,80.83333333333333,15,range_percentile,core_midday,25061.0,2025-11-13 14:30:00-05:00,25091.5,time_stop,,25497.5,25141.8333,25141.8333,24899.3333,-61.0,-63.74,-64.74,161.67,86.0,143.0,0,0,0,1,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_close_confirm_fill_next_open_capped_opposite_box_stop_time_exit,12,0.2,10:30,13:30,True,close_confirm_fill_next_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,discovery
2026-01-20 13:15:00-05:00,2026-01-20 13:30:00-05:00,2026-01-20 13:45:00-05:00,2026-01-20,short,25430.0,25254.0,61.25,15,range_percentile,core_midday,25209.25,2026-01-20 14:30:00-05:00,25149.25,time_stop,,25430.5,25270.5,25270.5,25086.75,120.0,117.26,116.26,122.5,162.5,32.0,0,0,0,1,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_close_confirm_fill_next_open_capped_opposite_box_stop_time_exit,12,0.2,10:30,13:30,True,close_confirm_fill_next_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,discovery
2026-02-03 12:00:00-05:00,2026-02-03 12:15:00-05:00,2026-02-03 12:30:00-05:00,2026-02-03,short,25952.5,25465.75,115.81818181818181,15,range_percentile,core_midday,25415.25,2026-02-03 13:15:00-05:00,25331.25,time_stop,,25953.0,25531.0682,25531.0682,25183.6136,168.0,165.26,164.26,231.64,207.0,25.5,0,0,0,1,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_close_confirm_fill_next_open_capped_opposite_box_stop_time_exit,12,0.2,10:30,13:30,True,close_confirm_fill_next_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,discovery
2026-02-04 11:30:00-05:00,2026-02-04 11:45:00-05:00,2026-02-04 12:00:00-05:00,2026-02-04,short,25386.5,25041.75,138.0,15,range_percentile,core_midday,25035.75,2026-02-04 12:45:00-05:00,24874.25,time_stop,,25387.0,25173.75,25173.75,24759.75,323.0,320.26,319.26,276.0,503.5,43.5,0,0,0,1,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_close_confirm_fill_next_open_capped_opposite_box_stop_time_exit,12,0.2,10:30,13:30,True,close_confirm_fill_next_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,discovery
2026-03-26 13:00:00-04:00,2026-03-26 13:15:00-04:00,2026-03-26 13:30:00-04:00,2026-03-26,short,24241.25,23967.75,60.770833333333336,15,range_percentile,core_midday,23954.75,2026-03-26 14:15:00-04:00,23848.5,time_stop,,24241.75,24015.5208,24015.5208,23833.2083,212.5,209.76,208.76,121.54,221.5,37.0,0,0,0,1,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_close_confirm_fill_next_open_capped_opposite_box_stop_time_exit,12,0.2,10:30,13:30,True,close_confirm_fill_next_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,validation
2026-03-30 13:00:00-04:00,2026-03-30 13:15:00-04:00,2026-03-30 13:30:00-04:00,2026-03-30,short,23437.75,23262.25,75.97916666666667,15,range_percentile,core_midday,23197.0,2026-03-30 14:15:00-04:00,23155.25,time_stop,,23438.25,23272.9792,23272.9792,23045.0417,83.5,80.76,79.76,151.96,87.0,114.0,0,0,0,1,not_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_close_confirm_fill_next_open_capped_opposite_box_stop_time_exit,12,0.2,10:30,13:30,True,close_confirm_fill_next_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,validation
2026-04-21 13:00:00-04:00,2026-04-21 13:15:00-04:00,2026-04-21 13:30:00-04:00,2026-04-21,short,26885.0,26662.25,70.29166666666667,15,range_percentile,core_midday,26634.75,2026-04-21 13:30:00-04:00,26705.0417,stop,,26885.5,26705.0417,26705.0417,26494.1667,-140.58,-143.32,-144.32,140.58,5.0,262.0,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf15_range_percentile_lb12_q02_short_core_midday_close_confirm_fill_next_open_capped_opposite_box_stop_time_exit,12,0.2,10:30,13:30,True,close_confirm_fill_next_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,60,45,MNQ,volatility_compression_breakout,validation
