candidate_id,signal_time,confirmation_time,entry_time,trading_session,side,branch,signal_close,overnight_high,overnight_low,overnight_midpoint,overnight_range_points,overnight_range_percentile,gap_from_prior_rth_close,atr,sweep_extreme,first_touch,entry_price,exit_time,exit_price,exit_reason,structural_stop,atr_cap_stop,actual_stop,target_price,gross_pnl,net_pnl,stress_pnl,mfe,mae,mfe_to_mae_ratio,same_bar_ambiguity,distance_from_midpoint_at_entry,instrument,timeframe,entry_window,entry_start,entry_end,execution_exit_variant,atr_cap_multiple,buffer_ticks,target_r,max_trades_per_day,min_minutes_between_entries,time_stop_minutes,range_bucket,gap_bucket,entry_time_bucket,base_candidate_id,split,fees_only_pnl,normal_slippage_pnl
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt1,2026-01-14 10:30:00-05:00,2026-01-14 10:30:00-05:00,2026-01-14 10:45:00-05:00,2026-01-14,short,overnight_range_breakout,25558.25,25926.0,25701.0,25813.5,225.0,0.4801587301587302,-164.0,115.6,25634.25,1,25558.0,2026-01-14 11:30:00-05:00,25513.75,time_stop,25701.25,25702.5,25701.25,25343.125,88.5,85.76,84.76,177.0,68.0,2.602941,0,-511.0,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,85.76,85.76
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt1,2026-01-29 10:30:00-05:00,2026-01-29 10:30:00-05:00,2026-01-29 10:45:00-05:00,2026-01-29,short,overnight_range_breakout,25625.0,26294.5,26085.75,26190.125,208.75,0.4523809523809524,-17.25,155.55,25753.5,1,25625.0,2026-01-29 11:30:00-05:00,25709.0,time_stop,26086.0,25819.4375,25819.4375,25333.3438,-168.0,-170.74,-171.74,178.0,213.5,0.833724,0,-1130.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-170.74,-170.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt1,2026-02-04 10:30:00-05:00,2026-02-04 10:30:00-05:00,2026-02-04 10:45:00-05:00,2026-02-04,short,overnight_range_breakout,25211.25,25514.5,25325.0,25419.75,189.5,0.39285714285714285,-60.25,154.5,25271.0,1,25211.5,2026-02-04 11:30:00-05:00,24978.75,time_stop,25325.25,25404.625,25325.25,25040.875,465.5,462.76,461.76,473.0,20.0,23.65,0,-416.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,462.76,462.76
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt1,2026-02-16 10:30:00-05:00,2026-02-16 10:30:00-05:00,2026-02-16 10:45:00-05:00,2026-02-16,short,overnight_range_breakout,24685.5,24922.25,24753.5,24837.875,168.75,0.32142857142857145,-39.75,60.2,24722.0,1,24685.75,2026-02-16 11:15:00-05:00,24753.75,stop,24753.75,24761.0,24753.75,24583.75,-136.0,-138.74,-139.74,16.0,136.5,0.117216,0,-304.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,narrow,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,-138.74,-138.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt1,2026-02-17 10:30:00-05:00,2026-02-17 10:30:00-05:00,2026-02-17 10:45:00-05:00,2026-02-17,short,overnight_range_breakout,24511.25,24842.0,24518.0,24680.0,324.0,0.7103174603174603,-87.25,159.0,24543.0,1,24512.0,2026-02-17 10:45:00-05:00,24518.25,stop,24518.25,24710.75,24518.25,24502.625,-12.5,-15.24,-16.24,16.5,183.5,0.089918,0,-336.0,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,-15.24,-15.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt1,2026-02-19 12:45:00-05:00,2026-02-19 12:45:00-05:00,2026-02-19 13:00:00-05:00,2026-02-19,short,overnight_range_breakout,24780.75,25054.25,24796.25,24925.25,258.0,0.5753968253968254,-123.5,83.75,24844.25,1,24780.5,2026-02-19 13:00:00-05:00,24796.5,stop,24796.5,24885.1875,24796.5,24756.5,-32.0,-34.74,-35.74,28.0,117.5,0.238298,0,-289.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,-34.74,-34.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt1,2026-02-23 10:45:00-05:00,2026-02-23 10:45:00-05:00,2026-02-23 11:00:00-05:00,2026-02-23,short,overnight_range_breakout,24744.0,25059.25,24807.0,24933.125,252.25,0.5535714285714286,-93.0,108.54166666666667,24852.25,1,24743.75,2026-02-23 11:45:00-05:00,24735.25,time_stop,24807.25,24879.4271,24807.25,24648.5,17.0,14.26,13.26,152.0,91.5,1.661202,0,-378.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,14.26,14.26
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt1,2026-02-26 10:30:00-05:00,2026-02-26 10:30:00-05:00,2026-02-26 10:45:00-05:00,2026-02-26,short,overnight_range_breakout,24989.5,25418.5,25264.75,25341.625,153.75,0.26587301587301587,-42.75,133.6,25000.5,1,24989.25,2026-02-26 11:30:00-05:00,25001.5,time_stop,25265.0,25156.25,25156.25,24738.75,-24.5,-27.24,-28.24,20.0,192.5,0.103896,0,-704.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,narrow,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,-27.240000000000002,-27.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt1,2026-03-05 12:15:00-05:00,2026-03-05 12:15:00-05:00,2026-03-05 12:30:00-05:00,2026-03-05,short,overnight_range_breakout,24927.5,25243.0,24962.25,25102.625,280.75,0.6031746031746031,-132.25,110.41666666666667,25033.75,1,24928.25,2026-03-05 13:15:00-05:00,24793.5,time_stop,24962.5,25066.2708,24962.5,24876.875,269.5,266.76,265.76,293.5,33.0,8.893939,0,-348.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,266.76,266.76
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt1,2026-03-12 10:30:00-04:00,2026-03-12 10:30:00-04:00,2026-03-12 10:45:00-04:00,2026-03-12,short,overnight_range_breakout,24645.0,24949.75,24696.25,24823.0,253.5,0.5634920634920635,-208.25,106.8,24649.5,1,24645.0,2026-03-12 10:45:00-04:00,24696.5,stop,24696.5,24778.5,24696.5,24567.75,-103.0,-105.74,-106.74,89.0,161.5,0.551084,0,-356.0,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,-105.74,-105.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt1,2026-03-18 10:30:00-04:00,2026-03-18 10:30:00-04:00,2026-03-18 10:45:00-04:00,2026-03-18,short,overnight_range_breakout,24614.5,24990.0,24645.5,24817.75,344.5,0.7380952380952381,-79.5,82.4,24653.75,1,24615.0,2026-03-18 10:45:00-04:00,24645.75,stop,24645.75,24718.0,24645.75,24568.875,-61.5,-64.24,-65.24,23.5,102.0,0.230392,0,-405.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,-64.24,-64.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt1,2026-03-20 10:30:00-04:00,2026-03-20 10:30:00-04:00,2026-03-20 10:45:00-04:00,2026-03-20,short,overnight_range_breakout,24284.25,24660.75,24319.0,24489.875,341.75,0.7222222222222222,-86.75,99.9,24327.0,1,24284.75,2026-03-20 11:15:00-04:00,24319.25,stop,24319.25,24409.625,24319.25,24233.0,-69.0,-71.74,-72.74,106.5,117.5,0.906383,0,-410.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,-71.74,-71.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt1,2026-03-24 13:00:00-04:00,2026-03-24 13:00:00-04:00,2026-03-24 13:15:00-04:00,2026-03-24,short,overnight_range_breakout,24187.0,24507.0,24193.5,24350.25,313.5,0.6785714285714286,-143.25,85.96428571428571,24295.0,1,24187.25,2026-03-24 13:15:00-04:00,24193.75,stop_same_bar_conservative,24193.75,24294.7054,24193.75,24177.5,-13.0,-15.74,-16.74,44.0,33.0,1.333333,1,-326.0,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,-15.74,-15.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt1,2026-03-26 12:15:00-04:00,2026-03-26 12:15:00-04:00,2026-03-26 12:30:00-04:00,2026-03-26,short,overnight_range_breakout,24007.5,24421.25,24073.0,24247.125,348.25,0.7420634920634921,-216.25,70.54166666666667,24082.5,1,24007.75,2026-03-26 13:15:00-04:00,23954.75,time_stop,24073.25,24095.9271,24073.25,23909.5,106.0,103.26,102.26,151.0,21.5,7.023256,0,-478.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,103.26,103.26
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt1,2026-04-07 10:30:00-04:00,2026-04-07 10:30:00-04:00,2026-04-07 10:45:00-04:00,2026-04-07,short,overnight_range_breakout,24075.25,24421.0,24133.75,24277.375,287.25,0.621031746031746,-119.75,106.45,24146.0,1,24075.5,2026-04-07 11:30:00-04:00,24053.25,time_stop,24134.0,24208.5625,24134.0,23987.75,44.5,41.76,40.76,268.0,99.0,2.707071,0,-403.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,41.76,41.76
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt1,2026-04-27 11:00:00-04:00,2026-04-27 11:00:00-04:00,2026-04-27 11:15:00-04:00,2026-04-27,short,overnight_range_breakout,27339.25,27542.0,27343.75,27442.875,198.25,0.4166666666666667,-23.5,67.42857142857143,27379.25,1,27339.25,2026-04-27 11:15:00-04:00,27344.0,stop_same_bar_conservative,27344.0,27423.5357,27344.0,27332.125,-9.5,-12.24,-13.24,64.0,41.5,1.542169,1,-207.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,holdout,-12.24,-12.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt1,2026-05-12 10:30:00-04:00,2026-05-12 10:30:00-04:00,2026-05-12 10:45:00-04:00,2026-05-12,short,overnight_range_breakout,29082.5,29456.5,29113.25,29284.875,343.25,0.7301587301587301,-216.25,139.75,29127.5,1,29082.75,2026-05-12 11:30:00-04:00,28928.75,time_stop,29113.5,29257.4375,29113.5,29036.625,308.0,305.26,304.26,453.5,3.5,129.571429,0,-404.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,holdout,305.26,305.26
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt1,2026-06-16 10:30:00-04:00,2026-06-16 10:30:00-04:00,2026-06-16 10:45:00-04:00,2026-06-16,short,overnight_range_breakout,30373.75,30665.75,30452.5,30559.125,213.25,0.4583333333333333,-63.25,106.85,30407.25,1,30371.75,2026-06-16 11:30:00-04:00,30168.5,time_stop,30452.75,30505.3125,30452.75,30250.25,406.5,403.76,402.76,425.0,1.0,425.0,0,-374.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,holdout,403.76,403.76
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt1,2026-07-01 10:30:00-04:00,2026-07-01 10:30:00-04:00,2026-07-01 10:45:00-04:00,2026-07-01,short,overnight_range_breakout,30202.0,30555.75,30212.75,30384.25,343.0,0.7261904761904762,-277.5,117.25,30289.5,1,30202.25,2026-07-01 10:45:00-04:00,30213.0,stop_same_bar_conservative,30213.0,30348.8125,30213.0,30186.125,-21.5,-24.24,-25.24,131.5,81.0,1.623457,1,-364.0,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,holdout,-24.240000000000002,-24.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt2,2025-08-01 10:30:00-04:00,2025-08-01 10:30:00-04:00,2025-08-01 10:45:00-04:00,2025-08-01,short,overnight_range_breakout,22959.5,23347.5,23031.25,23189.375,316.25,0.6944444444444444,-265.75,105.25,23022.5,1,22959.0,2025-08-01 11:30:00-04:00,22993.75,time_stop,23031.5,23090.5625,23031.5,22850.25,-69.5,-72.24,-73.24,125.5,106.5,1.178404,0,-460.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-72.24,-72.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt2,2025-08-18 12:45:00-04:00,2025-08-18 12:45:00-04:00,2025-08-18 13:00:00-04:00,2025-08-18,short,overnight_range_breakout,23734.75,23882.0,23738.75,23810.375,143.25,0.21825396825396826,-37.0,40.107142857142854,23748.25,1,23735.25,2025-08-18 13:00:00-04:00,23739.0,stop,23739.0,23785.3839,23739.0,23729.625,-7.5,-10.24,-11.24,4.5,51.5,0.087379,0,-150.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,narrow,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-10.24,-10.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt2,2025-08-20 10:30:00-04:00,2025-08-20 10:30:00-04:00,2025-08-20 10:45:00-04:00,2025-08-20,short,overnight_range_breakout,23068.5,23489.0,23334.25,23411.625,154.75,0.2777777777777778,-44.5,111.45,23109.25,1,23068.25,2025-08-20 11:15:00-04:00,23207.5625,stop,23334.5,23207.5625,23207.5625,22859.2812,-278.62,-281.37,-282.37,66.0,319.5,0.206573,0,-686.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,narrow,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-281.36,-281.37
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt2,2025-08-21 11:45:00-04:00,2025-08-21 11:45:00-04:00,2025-08-21 12:00:00-04:00,2025-08-21,short,overnight_range_breakout,23204.0,23369.5,23207.5,23288.5,162.0,0.30158730158730157,-64.5,87.75,23284.0,1,23204.25,2025-08-21 12:00:00-04:00,23207.75,stop_same_bar_conservative,23207.75,23313.9375,23207.75,23199.0,-7.0,-9.74,-10.74,57.0,15.5,3.677419,1,-168.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,narrow,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-9.74,-9.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt2,2025-08-29 10:30:00-04:00,2025-08-29 10:30:00-04:00,2025-08-29 10:45:00-04:00,2025-08-29,short,overnight_range_breakout,23471.0,23762.75,23612.0,23687.375,150.75,0.25793650793650796,-114.25,83.1,23515.75,1,23471.25,2025-08-29 11:30:00-04:00,23457.0,time_stop,23612.25,23575.125,23575.125,23315.4375,28.5,25.76,24.76,115.5,54.5,2.119266,0,-432.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,narrow,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,25.759999999999998,25.76
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt2,2025-10-30 10:45:00-04:00,2025-10-30 10:45:00-04:00,2025-10-30 11:00:00-04:00,2025-10-30,short,overnight_range_breakout,26017.0,26399.5,26078.75,26239.125,320.75,0.6984126984126984,-154.5,131.33333333333334,26089.0,1,26016.5,2025-10-30 11:45:00-04:00,25991.0,time_stop,26079.0,26180.6667,26079.0,25922.75,51.0,48.26,47.26,99.0,122.0,0.811475,0,-445.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,48.26,48.26
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt2,2025-11-06 10:30:00-05:00,2025-11-06 10:30:00-05:00,2025-11-06 10:45:00-05:00,2025-11-06,short,overnight_range_breakout,25325.25,25823.75,25616.75,25720.25,207.0,0.44642857142857145,-67.5,139.4,25514.0,1,25325.5,2025-11-06 11:30:00-05:00,25258.25,time_stop,25617.0,25499.75,25499.75,25064.125,134.5,131.76,130.76,204.5,90.0,2.272222,0,-789.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,131.76,131.76
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt2,2025-11-07 10:30:00-05:00,2025-11-07 10:30:00-05:00,2025-11-07 10:45:00-05:00,2025-11-07,short,overnight_range_breakout,24869.75,25354.75,25062.0,25208.375,292.75,0.6349206349206349,-148.75,134.65,24981.25,1,24869.75,2025-11-07 11:30:00-05:00,24801.25,time_stop,25062.25,25038.0625,25038.0625,24617.2812,137.0,134.26,133.26,227.0,50.5,4.49505,0,-677.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,134.26,134.26
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt2,2025-11-11 10:30:00-05:00,2025-11-11 10:30:00-05:00,2025-11-11 10:45:00-05:00,2025-11-11,short,overnight_range_breakout,25538.75,25768.75,25572.5,25670.625,196.25,0.40476190476190477,-107.75,64.3,25552.75,1,25538.25,2025-11-11 11:15:00-05:00,25572.75,stop,25572.75,25618.625,25572.75,25486.5,-69.0,-71.74,-72.74,104.5,106.5,0.981221,0,-264.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-71.74,-71.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt2,2025-11-13 10:30:00-05:00,2025-11-13 10:30:00-05:00,2025-11-13 10:45:00-05:00,2025-11-13,short,overnight_range_breakout,25294.25,25721.75,25434.5,25578.125,287.25,0.621031746031746,-148.5,146.4,25386.25,1,25294.25,2025-11-13 11:30:00-05:00,25176.25,time_stop,25434.75,25477.25,25434.75,25083.5,236.0,233.26,232.26,278.5,6.5,42.846154,0,-567.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,233.26,233.26
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt2,2025-11-17 11:00:00-05:00,2025-11-17 11:00:00-05:00,2025-11-17 11:15:00-05:00,2025-11-17,short,overnight_range_breakout,24988.25,25362.0,24989.25,25175.625,372.75,0.7777777777777778,-108.25,130.14285714285714,25098.5,1,24988.5,2025-11-17 11:15:00-05:00,24989.5,stop_same_bar_conservative,24989.5,25151.1786,24989.5,24987.0,-2.0,-4.74,-5.74,90.0,166.5,0.540541,1,-374.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-4.74,-4.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt2,2025-11-18 10:30:00-05:00,2025-11-18 10:30:00-05:00,2025-11-18 10:45:00-05:00,2025-11-18,short,overnight_range_breakout,24496.75,24959.75,24603.75,24781.75,356.0,0.7619047619047619,-169.75,171.7,24592.25,1,24496.75,2025-11-18 11:15:00-05:00,24604.0,stop,24604.0,24711.375,24604.0,24335.875,-214.5,-217.24,-218.24,233.5,340.0,0.686765,0,-570.0,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-217.24,-217.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt2,2025-11-25 10:45:00-05:00,2025-11-25 10:45:00-05:00,2025-11-25 11:00:00-05:00,2025-11-25,short,overnight_range_breakout,24818.0,24986.75,24821.75,24904.25,165.0,0.3055555555555556,-78.75,139.04166666666666,24873.5,1,24818.0,2025-11-25 11:00:00-05:00,24822.0,stop_same_bar_conservative,24822.0,24991.8021,24822.0,24812.0,-8.0,-10.74,-11.74,88.5,8.5,10.411765,1,-172.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,narrow,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-10.74,-10.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_middle_60_only_gap_down_or_flat_all_touches_mt2,2025-12-12 10:30:00-05:00,2025-12-12 10:30:00-05:00,2025-12-12 10:45:00-05:00,2025-12-12,short,overnight_range_breakout,25383.5,25733.75,25532.25,25633.0,201.5,0.43253968253968256,-155.0,109.6,25384.0,1,25383.75,2025-12-12 11:30:00-05:00,25186.25,time_stop,25532.5,25520.75,25520.75,25178.25,395.0,392.26,391.26,532.0,35.5,14.985915,0,-498.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,392.26,392.26
